gid,entity_nam,reference1,gmrotation,lat,long,province
20681368,Stuurmansput,2922AC_25,0,-29.48888,22.21794,Northern Cape
20681369,Uitvlug,2922AC_25,0,-29.46923,22.24423,Northern Cape
20681370,Middel Koegas,2922AD_3,0,-29.2896,22.39212,Northern Cape
20681371,Bonfoi,2922AD_10,0,-29.30383,22.46453,Northern Cape
20681372,Boorwater,2922AD_10,0,-29.32842,22.46728,Northern Cape
20681373,Kameelboom,2922AD_6,0,-29.31804,22.26012,Northern Cape
20681374,Kameelboom,2922AD_11,0,-29.35254,22.26334,Northern Cape
20681375,Geelbeksdam,2922AD_13,0,-29.39256,22.37057,Northern Cape
20681376,Libertas,2922AD_13,0,-29.3547,22.39417,Northern Cape
20681377,Bultfontein,2922AD_15,0,-29.37993,22.45747,Northern Cape
20681378,Deelfontein,2922AD_15,0,-29.38201,22.46023,Northern Cape
20681379,De Duinen,2922AD_19,0,-29.40825,22.43787,Northern Cape
20681380,Groendal,2922AD_19,0,-29.40494,22.4176,Northern Cape
20681381,Nauga,2922AD_19,0,-29.41841,22.40425,Northern Cape
20681382,Geelbeksdam,2922AD_17,0,-29.42585,22.31324,Northern Cape
20681383,Springputs,2922AD_16,0,-29.42481,22.25922,Northern Cape
20681384,Windpomp,2922AD_23,0,-29.47928,22.35877,Northern Cape
20681385,Klein Windpomp,2922AD_23,0,-29.47891,22.39162,Northern Cape
20681386,Bushmans Hill,2922BA_1,0,-29.01504,22.51666,Northern Cape
20681667,Geluksvlei,2922DC_15,0,-29.89805,22.72253,Northern Cape
20681668,Alicedale,2922DC_19,0,-29.93609,22.67525,Northern Cape
20681669,Wormald,2722DB_21,0,-27.72612,22.7765,Northern Cape
20681671,Grootpan,2922DC_16,0,-29.9461,22.52459,Northern Cape
20681672,Drielingspan,2922DC_16,0,-29.9477,22.5256,Northern Cape
20681673,Uitsig,2922DC_23,0,-29.95511,22.60777,Northern Cape
20681674,Bon Esperanza,2922DC_23,0,-29.99398,22.6234,Northern Cape
20681675,Kameel,2722DB_21,0,-27.74931,22.7947,Northern Cape
20681676,Tempelin,2722DB_22,0,-27.72954,22.82431,Northern Cape
20681677,Bishop's Wood,2722DB_23,0,-27.71995,22.89655,Northern Cape
20681678,Lanham,2722DB_24,0,-27.74895,22.90681,Northern Cape
20681679,Groot Modderfontein,2922DC_25,0,-29.9664,22.71389,Northern Cape
20681680,Perseverence,2922DC_25,0,-29.98289,22.72781,Northern Cape
20681681,Doornfontein,2922DC_25,0,-29.98643,22.72096,Northern Cape
20681683,Grashoek,2922DD_1,0,-29.7658,22.79451,Northern Cape
20681684,Stoffelsrust,2922DD_3,0,-29.77766,22.85635,Northern Cape
20681685,Wonderpan,2922DD_3,0,-29.79668,22.86317,Northern Cape
20681686,De Jagersvlei,2922DD_4,0,-29.78009,22.90849,Northern Cape
20681687,Retreat,2922DD_5,0,-29.79583,22.95758,Northern Cape
20681688,Allemansvlei,2922DD_10,0,-29.80024,22.99909,Northern Cape
20681689,Keikamspoort,2922DD_6,0,-29.84789,22.79461,Northern Cape
20681690,Old Mines,2922DD_6,0,-29.84328,22.78908,Northern Cape
20681691,Redlands,2922DD_15,0,-29.86921,22.95008,Northern Cape
20682042,Verlateput,2923CB_22,0,-29.7463,23.30222,Northern Cape
20682043,Klipdam,2923CC_1,0,-29.75826,23.03206,Northern Cape
20682044,Boesmaspan,2923CC_2,0,-29.79852,23.05016,Northern Cape
20682045,Smidswater,2923CC_3,0,-29.77738,23.14646,Northern Cape
20682046,Mullersdam,2923CC_10,0,-29.82532,23.23951,Northern Cape
20682047,Vredelus,2923CC_11,0,-29.87158,23.00505,Northern Cape
20682048,Greeffsdam,2923CC_11,0,-29.88001,23.01807,Northern Cape
20682049,Varskuil,2923CC_11,0,-29.89805,23.00481,Northern Cape
20682050,Valspan,2923CC_12,0,-29.85403,23.05139,Northern Cape
20682051,Volmoed,2923CC_12,0,-29.85499,23.06474,Northern Cape
20682052,Uitkyk,2923CC_12,0,-29.88238,23.06748,Northern Cape
20682053,Lammertjiespan,2923CC_14,0,-29.87696,23.17137,Northern Cape
20682054,Middelplaas,2923CC_17,0,-29.91141,23.0847,Northern Cape
20682055,Witplaas,2923CC_17,0,-29.91408,23.05556,Northern Cape
20682056,Albertishoop,2923CC_16,0,-29.94121,23.01237,Northern Cape
20682057,Kleindoorn ll,2923CC_16,0,-29.94974,23.03268,Northern Cape
20682058,Kleindoorn,2923CC_21,0,-29.97381,23.03634,Northern Cape
20682059,Biega,2923CC_22,0,-29.98536,23.09648,Northern Cape
20682060,Becha,2923CC_25,0,-29.97617,23.23049,Northern Cape
20682061,Driehoekspan 1,2923CD_1,0,-29.78585,23.25712,Northern Cape
20682062,Spioenpan,2923CD_5,0,-29.76401,23.48117,Northern Cape
20682063,Kareekloof,2923CD_8,0,-29.81529,23.38811,Northern Cape
20682064,Kareekloof,2923CD_8,0,-29.81234,23.38378,Northern Cape
20682065,Ouland,2923CD_8,0,-29.83492,23.36864,Northern Cape
20682066,Witboom,2923CD_7,0,-29.82885,23.3059,Northern Cape
20682434,Vergesig,2924CA_1,0,-29.54808,24.03142,Northern Cape
20682435,Wicklow,2924CA_2,0,-29.51888,24.0649,Northern Cape
20682436,Kildare,2924CA_3,0,-29.50545,24.10926,Northern Cape
20682437,Leinster,2924CA_4,0,-29.54677,24.18426,Northern Cape
20682438,Springvale,2924CA_5,0,-29.51774,24.221,Northern Cape
20682439,Birbury,2924CA_10,0,-29.5552,24.24245,Northern Cape
20682440,Wigton,2924CA_10,0,-29.57128,24.23793,Northern Cape
20682441,Wexford,2924CA_8,0,-29.56563,24.1087,Northern Cape
20682793,Brandkop,2723CD_15,0,-27.86165,23.4645,Northern Cape
20682794,Grypoort,2723CD_19,0,-27.90484,23.42566,Northern Cape
20682795,Bolham,2723CD_19,0,-27.9112,23.41511,Northern Cape
20682796,Tevrede,2723CD_19,0,-27.94601,23.4243,Northern Cape
20682797,Mooiwater,2723CD_18,0,-27.94307,23.39654,Northern Cape
20682799,Crawley,2723CD_21,0,-27.9596,23.29758,Northern Cape
20682801,Madebane,2723CD_23,0,-27.95654,23.38946,Northern Cape
20682802,Withoek,2723CD_23,0,-27.9619,23.38767,Northern Cape
20682803,Doornaar,2723CD_24,0,-27.98441,23.40625,Northern Cape
20682805,Mooilaagte,2723DA_1,0,-27.52348,23.51257,Northern Cape
20682806,Dagbreek,2723DA_2,0,-27.54673,23.58644,Northern Cape
20682807,Crofton,2723DA_2,0,-27.51849,23.56428,Northern Cape
20682808,Annfield,2723DA_3,0,-27.54689,23.60222,Northern Cape
20682809,Mooihoek,2723DA_3,0,-27.54516,23.61975,Northern Cape
20682810,Sonop,2723DA_3,0,-27.51706,23.64349,Northern Cape
20682811,Rosendal,2723DA_4,0,-27.53053,23.68395,Northern Cape
20682812,Twyfel,2723DA_5,0,-27.53313,23.7019,Northern Cape
20682813,Toxteth,2723DA_5,0,-27.54284,23.74403,Northern Cape
20682814,Bettiesrus,2723DA_10,0,-27.55649,23.72036,Northern Cape
20682815,Elsvlei,2723DA_9,0,-27.58005,23.69944,Northern Cape
20682816,Beatrix,2723DA_10,0,-27.57786,23.71136,Northern Cape
20683204,Bossiesvlei,2724CB_21,0,-27.71866,24.29715,Northern Cape
20683205,Vaalboschfontein,2724CB_23,0,-27.74536,24.36663,Northern Cape
20683206,Driehoek,2724CC_1,0,-27.76895,24.04259,Northern Cape
20683207,Vondeling,2724CC_2,0,-27.76942,24.05576,Northern Cape
20683208,Skaapkraal,2724CC_2,0,-27.78405,24.05922,Northern Cape
20683209,Vaalbank,2724CC_2,0,-27.78859,24.06987,Northern Cape
20683210,Langplaas,2724CC_2,0,-27.78871,24.08032,Northern Cape
20683211,Beginselsvlei,2724CC_4,0,-27.77356,24.153,Northern Cape
20683212,Tuinplaas,2724CC_4,0,-27.79102,24.17632,Northern Cape
20683213,Blompan,2724CC_4,0,-27.79934,24.16968,Northern Cape
20683214,Blinkwater,2724CC_5,0,-27.76913,24.23308,Northern Cape
20683215,Kampgrond,2724CC_5,0,-27.79729,24.21497,Northern Cape
20683216,Wilma,2724CC_10,0,-27.81678,24.22722,Northern Cape
20683592,Vlokpan,2823CC_17,0,-28.92637,23.08804,Northern Cape
20683593,Leohanda,2823CC_11,0,-28.89751,23.04194,Northern Cape
20683594,Vaalpan,2823CC_16,0,-28.90015,23.04628,Northern Cape
20683595,Taaibosdraai,2823CC_21,0,-28.95046,23.02387,Northern Cape
20683596,Taaibosput,2823CC_21,0,-28.955,23.04509,Northern Cape
20683597,Martlow,2823CC_23,0,-28.98796,23.12881,Northern Cape
20683598,Boorwater,2823CC_23,0,-28.95614,23.12826,Northern Cape
20683599,De Villiers Puts,3120AA_3,0,-31.00311,20.13727,Northern Cape
20683600,Hottentotsrug,3120AA_4,0,-31.02435,20.19246,Northern Cape
20683601,Grootaar,3120AA_5,0,-31.02653,20.21024,Northern Cape
20683602,Elimhof,2823CD_1,0,-28.79798,23.25604,Northern Cape
20683603,Rooivlei,2823CD_6,0,-28.80745,23.29698,Northern Cape
20683604,Mesnard,2823CD_2,0,-28.76694,23.32921,Northern Cape
20683605,Karee Grange,2823CD_4,0,-28.78135,23.44409,Northern Cape
20683606,The Poplars,2823CD_5,0,-28.75191,23.4963,Northern Cape
20683607,Grootfontein,2823CD_5,0,-28.79539,23.49735,Northern Cape
20683608,Blouput,2823CD_5,0,-28.76074,23.46187,Northern Cape
20683609,Rooikoppies,2823CD_10,0,-28.83101,23.47377,Northern Cape
20683610,Dordrecht,2823CD_9,0,-28.81868,23.41796,Northern Cape
20683611,Blanco,2823CD_9,0,-28.81705,23.40918,Northern Cape
20683612,Steenput,2823CD_14,0,-28.85535,23.42581,Northern Cape
20683613,Olienhof,2823CD_7,0,-28.81134,23.33251,Northern Cape
20683614,Vredehof,3120AA_5,0,-31.02751,20.22498,Northern Cape
20683615,Kalkplaas,2823CD_6,0,-28.84466,23.28197,Northern Cape
20683616,Bezuidenhoutsputs,3120AA_9,0,-31.08754,20.16133,Northern Cape
20683992,Patroos,2823DD_15,0,-28.89272,23.96535,Northern Cape
20683993,Die Ou Plaas,3120DD_16,0,-31.9331,20.7887,Northern Cape
20683994,Lushof,3120DD_16,0,-31.91122,20.76373,Northern Cape
20683995,Vaallus,2823DD_20,0,-28.91023,23.95635,Northern Cape
20683996,Marianetta,2823DD_20,0,-28.90367,23.96204,Northern Cape
20683997,Elandsrivier,3120DD_21,0,-31.99487,20.76569,Northern Cape
20683998,Rooikop,3120DD_23,0,-31.9881,20.86875,Northern Cape
20683999,Valrena,2823DD_15,0,-28.88247,23.98394,Northern Cape
20684000,Protea,3120DD_25,0,-31.98715,20.96378,Northern Cape
20684001,Olierivier,2823DD_20,0,-28.91826,23.97362,Northern Cape
20684002,Green Acres,2823DD_20,0,-28.92842,23.98046,Northern Cape
20684003,Vergelegen,2823DD_20,0,-28.94063,23.96643,Northern Cape
20684004,Suurbekom,2823DD_20,0,-28.93558,23.96346,Northern Cape
20684005,Kleindiamant,2823DD_20,0,-28.93031,23.96367,Northern Cape
20684006,Boland,2823DD_20,0,-28.94755,23.98686,Northern Cape
20684007,Muldershoop,2823DD_20,0,-28.9254,23.96093,Northern Cape
20684008,Culemborg,2823DD_20,0,-28.9487,23.95202,Northern Cape
20684009,Rooidam,2823DD_24,0,-28.95196,23.91264,Northern Cape
20684010,Elizaville,2823DD_19,0,-28.91891,23.90943,Northern Cape
20684011,Koega,3121AA_1,0,-31.03651,21.02275,Northern Cape
20684012,Oest,3121AA_2,0,-31.00778,21.08593,Northern Cape
20684013,Kalkfontein,2823DD_23,0,-28.95016,23.88874,Northern Cape
20684014,Tuiskloof,3121AA_2,0,-31.03663,21.09934,Northern Cape
20684015,Breekyster,3121AA_4,0,-31.02212,21.16645,Northern Cape
20684016,Witvlei,3121AA_4,0,-31.02778,21.16627,Northern Cape
20684392,Middelwater,3122AA_25,0,-31.2355,22.21089,Northern Cape
20684393,Vlermuisgat,3122AB_2,0,-31.02489,22.31308,Northern Cape
20684394,Hartenbos,3122AB_2,0,-31.03295,22.34257,Northern Cape
20684395,Eendefontein,3122AB_3,0,-31.01757,22.35402,Northern Cape
20684396,Ben Nevis,3122AB_5,0,-31.00067,22.47346,Northern Cape
20684397,De Dam,3122AB_10,0,-31.05627,22.48679,Northern Cape
20684398,Klein Skietfontein,3122AB_8,0,-31.06608,22.39563,Northern Cape
20684399,Bezuidenhoutsgraf,3122AB_8,0,-31.06027,22.35996,Northern Cape
20684400,Herbou,3122AB_7,0,-31.08813,22.31495,Northern Cape
20684401,Perdekolk,3122AB_6,0,-31.09091,22.29799,Northern Cape
20684402,Biesiespoort,3122AB_12,0,-31.12083,22.33512,Northern Cape
20684403,Alarmkraal,3122AB_13,0,-31.11114,22.35844,Northern Cape
20684404,Kanariesfontein,3122AB_14,0,-31.12089,22.42846,Northern Cape
20684405,Prinshof,3122AB_20,0,-31.16856,22.48812,Northern Cape
20684406,Wolwefontein,3122AB_17,0,-31.1573,22.33058,Northern Cape
20684407,Voëlfontein,3122AB_16,0,-31.17971,22.28104,Northern Cape
20684408,Bastardsfontein,3122AB_21,0,-31.21453,22.25572,Northern Cape
20684409,Osfontein,3122AB_22,0,-31.23773,22.33742,Northern Cape
20684410,Elandsberg,3122AB_23,0,-31.20339,22.37413,Northern Cape
20684411,De Cypher,3122AB_24,0,-31.22531,22.44057,Northern Cape
20684412,Flinkskolk,3122AC_2,0,-31.266,22.09499,Northern Cape
20684413,Rietfontein,3122AC_3,0,-31.29525,22.13365,Northern Cape
20684414,Brakwater,3122AC_10,0,-31.33708,22.23557,Northern Cape
20684415,Platkop,3122AC_9,0,-31.34395,22.16817,Northern Cape
20684416,Perdegrasvlei,3122AC_7,0,-31.30606,22.09524,Northern Cape
20681387,Sandham,2922BA_1,0,-29.02779,22.53445,Northern Cape
20681388,Kleinbegin,2922BA_2,0,-29.03066,22.58801,Northern Cape
20681389,Hartveld,2922BA_2,0,-29.02904,22.59628,Northern Cape
20681390,Turnfell,2922BA_3,0,-29.03324,22.63173,Northern Cape
20681391,Westfield,2922BA_4,0,-29.00911,22.65518,Northern Cape
20681392,Farfell,2922BA_9,0,-29.05617,22.67716,Northern Cape
20681393,Bulls- Run,2922BA_8,0,-29.07882,22.6025,Northern Cape
20681394,Duikersdal,2922BA_7,0,-29.06875,22.56157,Northern Cape
20681395,Witrand,2922BA_6,0,-29.07775,22.52609,Northern Cape
20681396,Eland,2922BA_13,0,-29.12832,22.61381,Northern Cape
20681397,Stinkwater,2922BA_13,0,-29.14235,22.64052,Northern Cape
20681398,Eland No. 2,2922BA_14,0,-29.10331,22.65941,Northern Cape
20681399,Tolo,2922BA_15,0,-29.13799,22.70323,Northern Cape
20681400,Koedoeskop,2922BA_15,0,-29.10324,22.74707,Northern Cape
20681401,Kama,2922BA_20,0,-29.19029,22.74889,Northern Cape
20681402,Abrahamsdam,2922BA_18,0,-29.15586,22.62672,Northern Cape
20681403,Verlateput,2922BA_23,0,-29.20579,22.61092,Northern Cape
20681404,Diepfontein,2922BA_23,0,-29.23058,22.63396,Northern Cape
20681405,Juanana,2922BA_25,0,-29.22168,22.7247,Northern Cape
20681406,Farfield,2922BB_1,0,-29.03313,22.76401,Northern Cape
20681407,Grassdale,2922BB_1,0,-29.04645,22.79866,Northern Cape
20681408,Goup,2922BB_2,0,-29.0274,22.84082,Northern Cape
20681409,Springfield,2922BB_3,0,-29.04083,22.88324,Northern Cape
20681410,Lynput,2922BB_4,0,-29.00432,22.91728,Northern Cape
20681411,De Hoek,2922BB_5,0,-29.04108,22.9884,Northern Cape
21808772,Ymanskraal,3219BB_9,0,-32.09204,19.94733,Northern Cape
20681692,Redlands ll,2922DD_15,0,-29.86968,22.96221,Northern Cape
20681693,Lovedale,2922DD_18,0,-29.90028,22.87634,Northern Cape
20681694,Lovedale,2922DD_17,0,-29.9068,22.80576,Northern Cape
20681695,Verwagting,2922DD_22,0,-29.95714,22.80777,Northern Cape
20681696,Kievietskloof,2923AA_1,0,-29.03957,23.03477,Northern Cape
20681697,Uitgeval,2923AA_2,0,-29.0268,23.05452,Northern Cape
20681698,Kort- Kloofsfontein,2923AA_2,0,-29.00195,23.06241,Northern Cape
20681699,Rooidam,2923AA_2,0,-29.02968,23.09778,Northern Cape
20681700,Kranshoek,2923AA_4,0,-29.03552,23.18637,Northern Cape
20681701,Eynab,2923AA_5,0,-29.04093,23.24104,Northern Cape
20681702,Middelwater,2923AA_5,0,-29.02869,23.24248,Northern Cape
20681703,Wonderdal,2923AA_10,0,-29.07868,23.20295,Northern Cape
20681704,Annex Elandsfontein,2923AA_10,0,-29.09748,23.21844,Northern Cape
20681705,Ruigterpoort,2923AA_15,0,-29.10309,23.22205,Northern Cape
20681706,Elandsfontein,2923AA_9,0,-29.06239,23.19419,Northern Cape
20681707,Tasmania,2923AA_8,0,-29.05039,23.10241,Northern Cape
20681708,Koedoeskop,2923AA_6,0,-29.05452,23.02922,Northern Cape
20681709,Punt,2923AA_6,0,-29.09807,23.03244,Northern Cape
20681710,Dunmore,2923AA_11,0,-29.14911,23.01865,Northern Cape
20681711,Koedoesrand,2923AA_12,0,-29.10489,23.06221,Northern Cape
20681712,Rooipan,2923AA_13,0,-29.11412,23.14243,Northern Cape
20681713,Beespan,2923AA_15,0,-29.14641,23.2162,Northern Cape
20681714,Kameelputs,2923AA_18,0,-29.16187,23.11971,Northern Cape
20681715,Doornlaagte,2923AA_18,0,-29.16486,23.11528,Northern Cape
20681716,Doornlaagte,2923AA_18,0,-29.1633,23.11771,Northern Cape
20682067,Badenhorstsrus,2923CD_6,0,-29.81594,23.26241,Northern Cape
20682068,Swingelspan,2923CD_14,0,-29.88623,23.41201,Northern Cape
20682069,Smitsdam,2923CD_15,0,-29.86187,23.45812,Northern Cape
20682070,Martinskuil,2923CD_19,0,-29.92768,23.44468,Northern Cape
20682071,Grootdam,2923CD_19,0,-29.9405,23.41429,Northern Cape
20682072,Almondsdam,2923CD_19,0,-29.94915,23.44524,Northern Cape
20682073,Witdam,2923CD_18,0,-29.90269,23.39021,Northern Cape
20682074,Witdam,2923CD_18,0,-29.90632,23.37397,Northern Cape
20682075,Merwesrust,2923CD_17,0,-29.922,23.33529,Northern Cape
20682076,Bundemar,2923CD_17,0,-29.94451,23.31613,Northern Cape
20682077,Koppiesdam,2923CD_21,0,-29.99849,23.296,Northern Cape
20682078,Hakdoringplaat ll,2923CD_22,0,-29.95693,23.32237,Northern Cape
20682079,De Hoop,2923DA_3,0,-29.50764,23.64046,Northern Cape
20682080,Leeuberg,2923DA_3,0,-29.53296,23.64303,Northern Cape
20682081,Antoniesbos,2923DA_4,0,-29.50215,23.67519,Northern Cape
20682082,Kalkdam,2923DA_4,0,-29.54692,23.66215,Northern Cape
20682083,Jolmansdam,2923DA_5,0,-29.50196,23.71477,Northern Cape
20682084,Heuningbosput,2923DA_10,0,-29.56909,23.72162,Northern Cape
20682085,Kalkdam,2923DA_8,0,-29.55939,23.64868,Northern Cape
20682086,Kameeldam,2923DA_8,0,-29.58639,23.64088,Northern Cape
20682087,Kameelput,2923DA_8,0,-29.59834,23.62668,Northern Cape
20682088,Bokput,2923DA_7,0,-29.57006,23.55079,Northern Cape
20682089,Gannavlak,2923DA_12,0,-29.60642,23.58846,Northern Cape
20682090,Elsiesvlakte,2923DA_13,0,-29.62277,23.62323,Northern Cape
20682091,Gelukspoort,2923DA_20,0,-29.67216,23.71894,Northern Cape
20682442,Waterford,2924CA_8,0,-29.57037,24.1056,Northern Cape
20682443,Langford,2924CA_8,0,-29.57973,24.12856,Northern Cape
20682444,Waterford,2924CA_8,0,-29.59223,24.10572,Northern Cape
20682445,Northbank,2924CA_8,0,-29.59135,24.11211,Northern Cape
20682446,De Bron,2924CA_6,0,-29.58035,24.04816,Northern Cape
20682447,Morgenson,2924CA_6,0,-29.56671,24.02873,Northern Cape
20682448,Vergesig,2924CA_6,0,-29.56251,24.01298,Northern Cape
20682449,Silos,2924CA_6,0,-29.56492,24.01935,Northern Cape
20682450,Shalant,2924CA_6,0,-29.56524,24.00474,Northern Cape
20682451,Zuurgat,2924CA_6,0,-29.55289,24.0026,Northern Cape
20682452,Witpannetjie,2924CA_11,0,-29.62769,24.00831,Northern Cape
20682453,De Bron,2924CA_12,0,-29.61229,24.05019,Northern Cape
20682454,Showground,2924CA_12,0,-29.62724,24.07821,Northern Cape
20682455,Elders,2924CA_13,0,-29.61049,24.11816,Northern Cape
20682456,Die Lande,2924CA_13,0,-29.61718,24.12872,Northern Cape
20682457,Groeneweide,2924CA_13,0,-29.60472,24.1361,Northern Cape
20682458,Nova,2924CA_13,0,-29.62266,24.14167,Northern Cape
20682459,Tafelkop,2924CA_13,0,-29.6267,24.14595,Northern Cape
20682460,Lilydale,2924CA_14,0,-29.62224,24.17409,Northern Cape
20682461,Lilydale,2924CA_14,0,-29.64576,24.18918,Northern Cape
20682462,Telpoort,2924CA_15,0,-29.61555,24.22876,Northern Cape
20682463,Elandsdraai,2924CA_20,0,-29.67343,24.21318,Northern Cape
20682464,Alfalfa,2924CA_19,0,-29.65871,24.17521,Northern Cape
20682465,Doornbult,2924CA_19,0,-29.66674,24.16299,Northern Cape
20682466,Silo,2924CA_19,0,-29.65705,24.17664,Northern Cape
20682817,Belmont,2723DA_10,0,-27.58981,23.70447,Northern Cape
20682818,Childwall,2723DA_9,0,-27.56205,23.68909,Northern Cape
20682819,Graspan,2723DA_9,0,-27.55873,23.68016,Northern Cape
20682820,Van Rooyensvlei,2723DA_8,0,-27.56382,23.64971,Northern Cape
20682821,Sans Souci,2723DA_8,0,-27.58667,23.6116,Northern Cape
20682822,Kou,2723DA_7,0,-27.59279,23.59944,Northern Cape
20682823,Helpmekaar,2723DA_8,0,-27.55609,23.60001,Northern Cape
20682824,Bokfontein,2723DA_6,0,-27.56068,23.54165,Northern Cape
20682825,Bokfontein,2723DA_6,0,-27.57042,23.54214,Northern Cape
20682826,Ruimte,2723DA_6,0,-27.57353,23.54345,Northern Cape
20682827,Edgehill,2723DA_6,0,-27.55752,23.51517,Northern Cape
20682828,Vrede,2723DA_11,0,-27.61997,23.52162,Northern Cape
20682830,Nelsrus,2723DA_13,0,-27.62295,23.60105,Northern Cape
20682831,Honestly,2723DA_12,0,-27.62972,23.59733,Northern Cape
20682832,Gayelong,2723DA_12,0,-27.62736,23.57892,Northern Cape
20682834,Sefton,2723DA_14,0,-27.6284,23.65906,Northern Cape
20682835,Hale,2723DA_15,0,-27.64637,23.72784,Northern Cape
20682836,Perdekop,2723DA_15,0,-27.64953,23.72639,Northern Cape
20682837,Virginia,2723DA_20,0,-27.68328,23.71664,Northern Cape
20682838,Nooitgedacht,2723DA_19,0,-27.66391,23.68439,Northern Cape
20682839,Bellisle,2723DA_19,0,-27.66707,23.6818,Northern Cape
20682840,The Dawns,2723DA_24,0,-27.70102,23.66684,Northern Cape
20682841,Doornfontein,2723DA_18,0,-27.67525,23.64202,Northern Cape
20683217,Hartebeestput,2724CC_9,0,-27.82881,24.19867,Northern Cape
20683218,Droëpan,2724CC_9,0,-27.83478,24.15126,Northern Cape
20683219,Uitkyk,2724CC_13,0,-27.85126,24.1416,Northern Cape
20683220,Witpan,2724CC_8,0,-27.82132,24.11619,Northern Cape
20683221,Middelbult,2724CC_8,0,-27.82594,24.11116,Northern Cape
20683222,Antolien,2724CC_7,0,-27.84256,24.08975,Northern Cape
20683223,Kromvlei,2724CC_12,0,-27.85421,24.06777,Northern Cape
20683224,Môrelig,2724CC_11,0,-27.85298,24.04081,Northern Cape
20683225,Good Luck,2724CC_6,0,-27.84242,24.02389,Northern Cape
20683226,Weltevrede,2724CC_6,0,-27.82126,24.03503,Northern Cape
20683227,Vredebron,2724CC_6,0,-27.8138,24.02721,Northern Cape
20683228,Vooruitsig,2724CC_12,0,-27.86283,24.09418,Northern Cape
20683229,Olienfontein,2724CC_13,0,-27.87825,24.1166,Northern Cape
20683230,Rietfontein,2724CC_13,0,-27.88959,24.12822,Northern Cape
20683231,Highlands,2724CC_14,0,-27.87162,24.19431,Northern Cape
20683232,Langplaas,2724CC_14,0,-27.88977,24.18535,Northern Cape
20683233,Buffelsfontein,2724CC_14,0,-27.89158,24.1846,Northern Cape
20683234,Kalkfontein,2724CC_15,0,-27.87238,24.21849,Northern Cape
20683235,Witvlei,2724CC_20,0,-27.93057,24.22173,Northern Cape
20683236,Kroonplaas,2724CC_19,0,-27.93263,24.17123,Northern Cape
20683237,Hoekplaas,2724CC_19,0,-27.91179,24.182,Northern Cape
20683238,Grasrand,2724CC_21,0,-27.96535,24.00957,Northern Cape
20683239,Grassdale,2724CC_21,0,-27.97297,24.02102,Northern Cape
20683240,Bloubosput,2724CC_23,0,-27.99446,24.14058,Northern Cape
20683241,Veefontein,2724CC_24,0,-27.96919,24.18424,Northern Cape
20683617,Kalkplaas,2823CD_11,0,-28.85023,23.28269,Northern Cape
20683618,Dikkop,3120AA_8,0,-31.0865,20.12259,Northern Cape
20683619,Rooilaagte,3120AA_6,0,-31.08173,20.02101,Northern Cape
20683620,Drieling,3120AA_11,0,-31.12098,20.0457,Northern Cape
20683621,Eensaam,3120AA_13,0,-31.10883,20.1463,Northern Cape
